message_id,file_id,caption,file_size,id,title,photos
2299,BAACAgQAAx0Ec8rVjQACCPtkZJsxnPbv-k0Y96BeJDQzneX2oAACkhEAAuMwAVIW10hrnwyRJS8E,"🎬Nomi: Chumoli odam va ari 3: Kvantamania
➖➖➖➖➖➖➖➖➖➖
🌍Tili: Oʻzbek Tilida (My5tv)
📀Sifati: 480P Mobile HD
🌏Davlat: AQSH
📆Yili: 2023-yil
🎞️Janri: #Jangari #Sarguzasht #Fantastiks

 ",656,80,Kvantamania,2299.jpg
2300,BAACAgIAAx0Ec8rVjQACCPxkZJsxwOph1ZZda4FuEl-mNq3fMwACeC8AAqONEUsKDXk57ODgHi8E,"🎬 Nyurenburg

1⃣2⃣3⃣4⃣
🕖Yili 2023
🇷🇺 Rossiya filmi
🇺🇿 O'zbek tilida
🤖 Sifati 480p 
#️⃣ #jangari #triller #tarixiy #drama  #urush

 ",677,81,Nyurenburg,2300.jpg
2301,BAACAgIAAx0Ec8rVjQACCP1kZJsyVk5h1ePTnA2a7aUIXmNrigACYisAAnilGEsldagSjD5-RS8E,"G‘alati narsalar | Ajabtovur ishlar 24-Qism

Kodi: 701
Tili: oʻzbek tilida
Janri: Sarguzasht qoʻrqinchli fantaziya
Sifati: 720p

Yangiliklar
👉 
👉 ",769,82,G‘alati narsalar | Ajabtovur ishlar 24-Qism,2301.jpg
2302,BAACAgEAAx0Ec8rVjQACCP5kZJsyBPvf_9w7dskDPJJms-MxnQAC9wIAArWzEUfUJvCtZPmlSS8E,"Asteriks va Obeliks-Xitoydagi sarguzashtlar

Tili: oʻzbek tilida
Janri: komediya Sarguzasht 
Sifati: 480p

Kino qidirish

Yangiliklar
👉 
👉 ",651,83,Asteriks va Obeliks-Xitoydagi sarguzashtlar,2302.jpg
2303,BAACAgEAAx0Ec8rVjQACCP9kZJszXZgvrrs9Eq2PAmKV3cNGvgAC-AIAArWzEUdWVTjP8GYwKC8E,"Asteriks va Obeliks-Xitoydagi sarguzashtlar

Tili: oʻzbek tilida
Janri: komediya Sarguzasht 
Sifati: 720p

Kino qidirish

Yangiliklar
👉 
👉 ",1114,84,Asteriks va Obeliks-Xitoydagi sarguzashtlar,2303.jpg
2304,BAACAgIAAx0Ec8rVjQACCQABZGSbN2BMXddADomn8zByIV_Z2qYAArswAAKjjRlLH7sICQVhBIEvBA,"🎬 Oyning qulashi

🕖 Yili 2022
🇺🇸 AQSH filmi
🇺🇿 O'zbek tilida
🤖 Sifati 480p 
#️⃣ #ilmiyfantastika #fantastika #jangari 

 ",434,85,Oyning qulashi,2304.jpg
2305,BAACAgEAAx0Ec8rVjQACCQFkZJs3t8MqUnEMjb7fbccy4gqE-wACRQIAAmREaUU6URQyZhrMui8E,"🎬Oltin talvasasi

📅 Yili:2022-yil
🇺🇿 O'zbek tilida
🇦🇺Avstraliya 
🍔Sifati:480p
#⃣Tillo #detektiv #sarguzasht 

 ",506,86,Oltin talvasasi,2305.jpg
2306,BAACAgQAAx0Ec8rVjQACCQJkZJs40QP9DNxYJE9JGtuorc-mBAACQQ0AAuazuFE0XDadfDjV7y8E,"🎬 Faraon Urushi

⏳Yili:2022-yil
🇺🇿Tili:O'zbek tilida
🇺🇸Davlati:AQSH
🍔Sifati:720p  
#⃣Mayk tayson #mayk #tayson #mayktayson #kirminal #jangari 

 ",610,87,Faraon Urushi,2306.jpg
2307,BAACAgEAAx0Ec8rVjQACCQNkZJs4DOdQwMjJ82je03RPg1vIzgACbQIAAn37KEZ1gx-0IyG2VC8E,"🎬 Ijtimoiy Tarmoq 

🇺🇸Davlat AQSH 
🍔Sifati:480p 
🇺🇿O'zbek tilida
👥Bosh rollarda : Jessi Eyzenberg Endryu Garfild Armi Hammer 

 ",437,88,Ijtimoiy Tarmoq,2307.jpg
2308,BAACAgQAAx0Ec8rVjQACCQRkZJs5_sKD-uh1oIyVKr0CtjkV2QACVQ4AAjT2EVJCog7N5Epkzi8E,"🎬 O'z joniga qasd qiluvchilar
4⃣
🕖Yili 2016
🇺🇸 AQSH filmi
🇺🇿 O'zbek tilida
🤖Sifati 1080p 
#⃣ #fantastika #jangari #DC

 ",1839,89,Oz joniga qasd qiluvchilar,2308.jpg
2309,BAACAgQAAx0Ec8rVjQACCQVkZJs8YB8c429TxCacRVPWta3w-QACDxAAAnHSEVK1UkvZ1bxmMC8E,"🎬 O'z joniga qasd qiluvchilar 2

🕖Yili 2021
🇺🇸 AQSH filmi
🇺🇿 O'zbek tilida
🤖Sifati 1080p 
#⃣ #jangari #fantastika #triller #Dc

 ",1835,90,Oz joniga qasd qiluvchilar 2,2309.jpg
2310,BAACAgIAAx0Ec8rVjQACCQZkZJs9-9Ine4MDXDCHwxecHSl_ggACZCQAAm5PwUlmfbu8gdo7dy8E,"🎬 Persi Jekson 1

🇺🇸 AQSH filmi
🇺🇿 O'zbek tilida
💽 Sifati 480p 
#⃣ #fantastika #sarguzasht

 ",496,91,Persi Jekson 1,2310.jpg
2311,BAACAgIAAx0Ec8rVjQACCQdkZJs9xnqsCbq6lcNqaFalxar_twACyiAAAv7ZyElMk_Gd2j3EXi8E,"🎬 Persi Jekson 2

🇺🇸 AQSH filmi
🇺🇿 O'zbek tilida
💽 Sifati 480p 
#⃣ #fantastika #sarguzasht

 ",444,92,Persi Jekson 2,2311.jpg
2312,BAACAgIAAx0Ec8rVjQACCQhkZJs-HtjtYS2Szfi7JQKC-kRpdgACLzAAApCSGEtMk77SFbpkPS8E,"Payshanba (Hind film)

480p O'zbek tilida 

 ",641,93,Payshanba Hind film,2312.jpg
2313,BAACAgIAAx0Ec8rVjQACCQlkZJs-hv2JIlnmLOOvLfV1M0XwcAACDjEAAji_IEvKsx36ZJGXKi8E,"🎬 Vaxshiylar 

🕖 Yili 2015
🇫🇷 Fransiya filmi
🇺🇿 O'zbek tilida
🤖 Sifati 720p 
#️⃣ #jangar #kriminal #triller #drama

 ",908,94,Vaxshiylar,2313.jpg
2314,BAACAgQAAx0Ec8rVjQACCQpkZJtCM5ZKMqz-X_5lH1gcBYuEEAACCx4AAj-9GFMj9UdgKtYc7S8E,"Qotil fitnasi (o'zbek film) 2020

 ",376,95,Qotil fitnasi,2314.jpg
2315,BAACAgQAAx0Ec8rVjQACCQtkZJtC9V7jg9ioZNVwrFNrSNDYIgACNB0AAj-9GFOdjSxOiJ_9Yi8E,"Duel (o'zbek film)

 ",238,96,Duel,2315.jpg
2316,BAACAgQAAx0Ec8rVjQACCQxkZJtD3NNd_y2pjOy_MHjR82f-HAACawkAAj-9EFPWRknbJedODy8E,"Hamilion (O'zbek film) 2020

 ",434,97,Hamilion,2316.jpg
2317,BAACAgQAAx0Ec8rVjQACCQ1kZJtD4J40OjHVkn5eETcOYH447wAC5woAAtzbIVLGRAM9-e6kNS8E,"Mahbusning xotini (o'zbek film) 

 ",341,98,Mahbusning xotini,2317.jpg
2318,BAACAgQAAx0Ec8rVjQACCQ5kZJtETPR4f_YDHE8YBr-dyu_86AAC2goAAtzbIVJCexoG3Q2qzS8E,"Xo'rlangan kelin (o'zbek film) 

 ",308,99,Xorlangan kelin,2318.jpg
2319,BAACAgEAAx0Ec8rVjQACCQ9kZJuBr3eklDUzdi-eq3R08QVSawACsgADF9nxRBON84HR50kvLwQ,"Sevadi sevmaydi (o'zbek film)

 ",413,100,Sevadi sevmaydi,2319.jpg
2320,BAACAgEAAx0Ec8rVjQACCRBkZJuCov19u9yIys83f-uL2uZjVAACsQADF9nxRCRnsUO6dX1ALwQ,"Buzilmagan oila (o'zbek film)

 ",166,101,Buzilmagan oila,2320.jpg
2321,BAACAgQAAx0Ec8rVjQACCRFkZJuDnWb7ds7wNHFlVfkp3IMeVQACrwcAAuh78FCJaUxwa31i5y8E,"Iblis o'yini (o'zbek film)
2020

 ",775,102,Iblis oyini,2321.jpg
2322,BAACAgEAAx0Ec8rVjQACCRJkZJuDYqGeLQjs5IjUjGAzYTtxKgAChwAD4jJhRBbiAfIFIKc5LwQ,"Xoin (o'zbek film) | Хоин (узбекфильм) 2019

 ",418,103,Xoin  | Хоин узбекфильм,2322.jpg
2323,BAACAgEAAx0Ec8rVjQACCRNkZJuERgh4t5A601QWpz1mAvXYfAACUQEAAjLBqUR56ouvkfyBuS8E,"Zo'rlangan qiz (o'zbek film) 2020

 ",166,104,Zorlangan qiz,2323.jpg
2324,BAACAgEAAx0Ec8rVjQACCRRkZJuIKVQcn8KvzWSZ2WKLtuwUOAAC0QADYAEZR8IviIIXflzgLwQ,"Yulduzlar (o'zbek film)

 ",222,105,Yulduzlar,2324.jpg
2325,BAACAgEAAx0Ec8rVjQACCRVkZJuKpEi9F_Bjpr_n2jtHxyWCIgAC0AADYAEZR9Ce_MWJxEzKLwQ,"Azoblangan ko'r ona

 ",141,106,Azoblangan kor ona,2325.jpg
2326,BAACAgEAAx0Ec8rVjQACCRZkZJuLz4cVgSSKhVNZYgAB1YgGHJgAAocAA6-PyUbN_mCBYmoiZS8E,"Panoh (o'zbek film) 

 ",593,107,Panoh,2326.jpg
2327,BAACAgEAAx0Ec8rVjQACCRdkZJuLaLTr1MIhUuorKJnhc-mTrAAC8QADHBC5RtxTkuSZORAcLwQ,"Tubanlik (o'zbek film)

 ",455,108,Tubanlik,2327.jpg
2328,BAACAgEAAx0Ec8rVjQACCRhkZJuMOYHVVcNJcAdDSAPg96S0PgACmwADHBCxRuh02lebf7xsLwQ,"Nafs (o'zbek film) 

 ",255,109,Nafs,2328.jpg
2329,BAACAgEAAx0Ec8rVjQACCRlkZJuQlvJBytKoZGTaHec_9mffjAACqAADZeF5RiAh0vmjK-nmLwQ,"Oling quda-bering quda (o'zbek film) 

 ",240,110,Oling quda-bering quda,2329.jpg
2330,BAACAgEAAx0Ec8rVjQACCRpkZJuRHNC8XTYz0B0jp7Hc7F7pOAACrAADisoZRt-uPm2aWbQWLwQ,"Qaysarginam (o'zbek film) 

 ",314,111,Qaysarginam,2330.jpg
2331,BAACAgEAAx0Ec8rVjQACCRtkZJuSVbHRiwKkrXOhTGKhwpnNVQACqwADisoZRqXnDcqG8WNtLwQ,"Hay hay qizaloq (o'zbek film)

 ",348,112,Hay hay qizaloq,2331.jpg
2332,BAACAgQAAx0Ec8rVjQACCRxkZJuT3pUWBHJEbCwDSUiIhDPwWQACYAgAAn5TEFJEurtJxlPowS8E,"Qaysarginam 2
(O'zbek tilida)

 ",387,113,Qaysarginam 2,2332.jpg
2333,BAACAgQAAx0Ec8rVjQACCR1kZJuTtiUEN1mXAgwuCObT2kutggACMwgAAgnigFNm3j0PpTtqJi8E,"'UYUSHTIRILGAN JINOYAT' (O'zbek kino)

 ",334,114,UYUSHTIRILGAN JINOYAT,2333.jpg
2334,BAACAgEAAx0Ec8rVjQACCR5kZJuXLmofFV94U0Mg8IWvvonJmwACzQADs_jhReDW5Q5SXlLCLwQ,"Ojiza (o'zbek film)

 ",148,115,Ojiza,2334.jpg
2335,BAACAgQAAx0Ec8rVjQACCR9kZJuYzBEBgPkjEJBViIuBISiq2wACmwkAAnEm4VHfELhXGW7udS8E,"Ajab bo'lipdi (o'zbek film)

 ",290,116,Ajab bolipdi,2335.jpg
2336,BAACAgEAAx0Ec8rVjQACCSBkZJuY3JGczmJDX3XbfAonbjfSjwAC1QADF2GwRVyag8MFwQiGLwQ,"Alamli dunyo 
O'zbek film

 ",856,117,Alamli dunyo,2336.jpg
2337,BAACAgQAAx0Ec8rVjQACCSFkZJuZ_QP_HWyhoq5xB5bv-UGHfwACYxAAAoPyiVEr4pbNonZami8E,"Ichkuyov (ozbek film)

 ",387,118,Ichkuyov ozbek film,2337.jpg
2338,BAACAgIAAx0Ec8rVjQACCSJkZJuZZh4GOKHejoufpC2PbnpXTgACcwYAAjFIgUk86UPlsH91KC8E,"Account 
O'zbek Kino

 ",717,119,Account,2338.jpg
2339,BAACAgIAAx0Ec8rVjQACCSNkZJvAxMHVNHjNv-ajbkPLXX8pIgACBwYAAjOSAUlbteDcODngzC8E,"Otasining qotili 

O'zbek film 

 ",551,120,Otasining qotili,2339.jpg
2340,BAACAgIAAx0Ec8rVjQACCSRkZJvBh79n1YE-C7dbvK9bxLm1tAACXwYAAoRA4EgCDe-gl-oBaC8E,"Adashgan Qiz 

O'zbek Film 

 ",282,121,Adashgan Qiz,2340.jpg
2341,BAACAgIAAx0Ec8rVjQACCSVkZJvBbu1G2o16I140816an142dQACawkAAt7jmEgyISIx8iUq7S8E,"Musofir onam

 ",501,122,Musofir onam,2341.jpg
2342,BAACAgIAAx0Ec8rVjQACCSZkZJvBx-Ej5s9x4kFPwr1_UPHxLQACDQYAAt7jkEizPwPOPoXoDC8E,"O'g'ri kelin (o'zbek film)

 ",602,123,Ogri kelin,2342.jpg
2343,BAACAgEAAx0Ec8rVjQACCSdkZJvCku8iP6OokczTh2nUSq9WEgAC8AADU2xwRF45jeM28G4ILwQ,"Kechir qizim (o'zbek film) 

 ",532,124,Kechir qizim,2343.jpg
2344,BAACAgIAAx0Ec8rVjQACCShkZJvCI0m7xq6tj8BeNfwq5vO3bwAC8QYAAnOtUEiqrZmQxxqV8i8E,"Gardkam (o'zbek film)

 ",303,125,Gardkam,2344.jpg
2345,BAACAgIAAx0Ec8rVjQACCSlkZJvD9YSdpcAe8hQ4OEEvFq-UuwACUwYAAnOtUEh0PZzJpQSkrS8E,"G'animatim

 ",198,126,Ganimatim,2345.jpg
2346,BAACAgIAAx0Ec8rVjQACCSpkZJvDjXulKjHeipPik9EIzRUIOAACigUAAmsWSUgtFb8cg04Ody8E,"Suyuqoyoq 
(o'zbek_film)

 ",302,127,Suyuqoyoq,2346.jpg
2347,BAACAgQAAx0Ec8rVjQACCStkZJvEKOHh39E297rZaJ8d9mbDqwACeBAAAsAdCFBh4DBMPb3m6C8E,"1-Avgust (O'zbek tilida)

 ",287,128,1-Avgust,2347.jpg
2348,BAACAgIAAx0Ec8rVjQACCSxkZJvIh08bCq-SlAY9eXAgCeFcyAAC5QUAAvC2-Ut6xZgWzFEIaS8E,"Temur (O'zbek kino)

 ",784,129,Temur,2348.jpg
2349,BAACAgIAAx0Ec8rVjQACCS1kZJvIuivYKFHvm4ErX1gYbV8RCwACmgYAAgYFwUuH1herVYflri8E,"Jekpot (O'zbekfilm)

 ",394,130,Jekpot,2349.jpg
2350,BAACAgIAAx0Ec8rVjQACCS5kZJvJjsPM-qQV1Mk8hD3cSjrN5wACmgYAAgYFwUuH1herVYflri8E,"Jekpot (O'zbekfilm)

 ",394,131,Jekpot,2350.jpg
2351,BAACAgEAAx0Ec8rVjQACCS9kZJvJyl2Gvcb2WoTo1tdFmNplvgAC0QADqqyZR0Vw88AhVV3wLwQ,"Jangovar qaynona (o'zbek film) 

 ",616,132,Jangovar qaynona,2351.jpg
2352,BAACAgIAAx0Ec8rVjQACCTBkZJvKs9upyPpWoOB9bHlZzTy5fQACqAIAAohhWEhsp0CU6XUHYS8E,"✎ 'Muhabbat qissalari' b/f
---------------------------------------------------
‣ Davlat: Hindiston
‣ Til: O'zbek tilida

 ",744,133,Muhabbat qissalari,2352.jpg
2353,BAACAgQAAx0Ec8rVjQACCTFkZJvOead6ILgg-ILqhOcQJs4IEQACMwoAAqZGmFOwQgZHQa4jky8E,"🎬Shakantula Devi : Kiberxonim
🇮🇳Davlat:  Hindiston
📅Chiqqan yili: 2020
🧲Janr:  #biografiya #drama #komediya
🔛Davomiyligi: 01:55:16
🇺🇿Tarjima: O'zbek Tilida

 ",1184,134,Shakantula Devi  Kiberxonim,2353.jpg
2354,BAACAgIAAx0Ec8rVjQACCTJkZJvPeMjLi8k8UfJl41aJfySk5gAC9woAAiDYuEi9ih_JdMoEOS8E,"🎬Bir kuni Bollivudda
🇮🇳Davlat: Hindiston
🧲Janr: #triller #drama #komediya
🔛Davomiyligi: 01:45:25
🇺🇿Tarjima: O'zbek Tilida
 #1045 MB

 ",1045,135,Bir kuni Bollivudda,2354.jpg
2355,BAACAgQAAx0Ec8rVjQACCTNkZJvPY5jt7nD_pndzctdWENh8twACYwwAAvLUqVBkQBw8T9tcSC8E,"🎥 Nomi: SHAMSHIR
📹 Sifati: HD 720p
🎞
📆 Yil: 2022
🎞 Janr: Jangari Tarix Urush
🇮🇳 Davlat: Hindiston
🇺🇿 Tarjima: O'zbek tilida

 ",1979,136,SHAMSHIR,2355.jpg
2356,BAACAgIAAx0Ec8rVjQACCTRkZJvPXP7h0-QaWOdkezh_aiEbMwAChQQAAmteGEs7xJzaVwsLZS8E,"🎬Shabana (O'zbek tilida) 
🇮🇳Davlat : Hindiston
🔛Davomiyligi: 02:26:47
🇺🇿Tarjima: O'zbek tilida

 ",1086,137,Shabana,0404.jpg
2357,BAACAgIAAx0Ec8rVjQACCTVkZJvQUH31Xj4uTqOU5T9beweVnwACygQAAnjJUEmFSls2pG8Tai8E,"🎞 Chunki bu taqdir (Hind kino Uzbek tilida) 
#hind_kino

 ",465,138,Chunki bu taqdir,2357.jpg
2358,BAACAgIAAx0Ec8rVjQACCTZkZJvTzFIwA_7xBFuG8APOQ2SSBwAC7AIAAqux-Esv5BJxkMDFPS8E,"🎞DIL (Hind kino Uzbek tilida) 
➖➖➖
⏳ Davomiyligi: 2s I 28 min
🗓 437 MB
💽 Turi: #hind_kino

 ",437,139,DIL,2358.jpg
2359,BAACAgIAAx0Ec8rVjQACCTdkZJwR_Jqm_XFlqScHuVo32DsztAACPwkAAmF-EEiwE8lD-FssVS8E,"🎬 Qo'rqmas (O'zbek tilida)
📁 Formati 480p HD
🔍 Davomiyligi 125:12
🎭 Janr: Jangari Triller 

 ",565,140,Qorqmas,0404.jpg
2360,BAACAgIAAx0Ec8rVjQACCThkZJwRpBTYUQ4sZsMSDQ2u5zRbAgACRwsAAlqbUEhU_JkmDaI4mi8E,"🎬 Qo'rqmas 2 (O'zbek tilida)
📁 Formati 480p HD
🔍 Davomiyligi 108:13
🎭 Janr: Jangari Komediya 


 ",544,141,Qorqmas 2,0404.jpg
2361,BAACAgIAAx0Ec8rVjQACCTlkZJwRhqggk5trO-zgIcgLYd4ZKAACWgoAAsUvyEl64FPImE0gbS8E,"🎬 Qo'rqmas 3 (O'zbek tilida)
📁 Formati 480p HD
🔍 Davomiyligi 132:25
🎭 Janr: Jangari Komediya 

 ",588,142,Qorqmas 3,0404.jpg
2362,BAACAgQAAx0Ec8rVjQACCTpkZJwSsh0P-cC0kaxIsAqcDy7BYQACagsAAoY9UVCb-U0dcDolnC8E,"🎬Maxsus bo'lim : Tahdid 
🇺🇿O'zbek tilida 
📀Sifati 480p
📆Yili 2021 
🎞️Janri : Jangari Kriminal 

 ",625,143,Maxsus bolim  Tahdid,0404.jpg
2363,BAACAgEAAx0Ec8rVjQACCTtkZJwSebU1xWf-tw2ijH8gKojfJgAC5AMAAsGfuUbwS-oNFQdSrS8E,"Ogʻu ortidan 

Tili: oʻzbek tilida
Janri: jangari triller 
Sifati: 480p

Yangiliklar
👉 
👉 ",459,144,Ogʻu ortidan,2363.jpg
2364,BAACAgEAAx0Ec8rVjQACCTxkZJwWdf-Z5_qlEUSNzzq30yp7LAAC4AMAAsGfuUYhHmyVXdaSyi8E,"Ogʻu ortidan 

Tili: oʻzbek tilida
Janri: jangari triller 
Sifati: 720p

Yangiliklar
👉 
👉 ",664,145,Ogʻu ortidan,2364.jpg
2365,BAACAgQAAx0Ec8rVjQACCT1kZJwX53zxUPTf9xvzqW73dL-0IQAC2QoAAq-lSVH01Vg8ypq_iS8E,"Человеческие многоножка 3
🇷🇺Rus Tilida 
📀Sifati 720p 
📆Yili 2015
🎞️Janri : Ужас . Хоррор 



Ushbu film Bir Tamondan Qo'rqinchli va Jirkanchli ko'rishni tavsiya qilmayman Buni ko'rgan odamlar oylab ovqat yetmaydigan bo'lib qolishi mumkin Film bir paytlari qilingan Daxshatli tajribalar haqida real voqealarga asoslanib yaratilgan Qamoqdagi odamlar hatto Homilador ayollar ustida odamlar yashash nimalar qilishi mumkinligini tekshirishgan",751,146,Человеческие многоножка 3,2365.jpg
2366,BAACAgQAAx0Ec8rVjQACCT5kZJwXlRRENWnRt7jtRH8HDS8lhAAC2AkAAo7HGVG8ksS5f5VhHC8E,"Человеческие многоножка 2
🇷🇺Rus Tilida 
📀Sifati 720p 
📆Yili 2011
🎞️Janri : Ужас . Хоррор",801,147,Человеческие многоножка 2,2366.jpg
2367,BAACAgQAAx0Ec8rVjQACCT9kZJwYDssN-MuaHttHllXitY2WgQAC9RUAAh9QgVDsYsbN9IvVpy8E,"Nazorat (2022)

#Fantastika #Janggari",252,148,Nazorat,2367.jpg
2368,BAACAgIAAx0Ec8rVjQACCUBkZJwY2ywMoSjEUAzNj95J3fQQjQACRCMAAsh2uEhZy5obxPlljS8E,"🔥Daxshatli premyera kanalga yuklandi! 

🔺Uchburchak - ujas triller janrida va O'zbek tilida!

🛳 Bermud uchburchagi haqida eshitganmisiz? U yerga tushub qolgan har qanday samalyot yoki kema izsiz g'oyib bo'lganinichi?",617,149,🔺Uchburchak - ujas triller janrida va !,2368.jpg
2369,BAACAgQAAx0Ec8rVjQACCUFkZJwcliSK6NLkW2TCHNfVQyjwiQACyA0AAvX9yVJFtq-jOD-X5S8E,"Xavf yoqasida |  Longtangdagi jang

Tili: oʻzbek tilida
Janri: triller jangari drama 
Sifati: 480p

Yangiliklar
👉 
👉 ",643,150,Xavf yoqasida |  Longtangdagi jang,2369.jpg
2370,BAACAgQAAx0Ec8rVjQACCUJkZJwc-pKKITf7sygVqLNkeMHbfwACLw4AAvGnyFLzJcN2Rc_sLC8E,"Xavf yoqasida |  Longtangdagi jang

Tili: oʻzbek tilida
Janri: triller jangari drama 
Sifati: 720p

Yangiliklar
👉 
👉 ",1070,151,Xavf yoqasida |  Longtangdagi jang,2370.jpg
2371,BAACAgEAAx0Ec8rVjQACCUNkZJwd2Gtd-khzZpAzA6q7I3Xo-AAC-wIAAhuT0UYGI0eljqjkRC8E,"Mening jangim

Tili: oʻzbek tilida
Janri: jangari sarguzasht drama 
Sifati: 480p

Yangiliklar
👉 
👉 ",407,152,Mening jangim,2371.jpg
2372,BAACAgEAAx0Ec8rVjQACCURkZJweqKJxC4dH-b5Qc-LNeumNAQAC9AIAAhuT0UZev5x23hVjVC8E,"Mening jangim

Tili: oʻzbek tilida
Janri: jangari sarguzasht drama 
Sifati: 720p

Yangiliklar
👉 
👉 ",539,153,Mening jangim,2372.jpg
2373,BAACAgEAAx0Ec8rVjQACCUVkZJweWmJqSlHjIGDHCJ81esZLEwAC9QIAAhuT0Ub2XuCY6Z3gNC8E,"Mening jangim

Tili: oʻzbek tilida
Janri: jangari sarguzasht drama 
Sifati: 1080p

Yangiliklar
👉 
👉 ",1401,154,Mening jangim,2373.jpg
2374,BAACAgQAAx0Ec8rVjQACCUZkZJwidnqgJvjDSoTALlqKWsK_uAACqw8AAsed0VL_X24NLFVHwi8E,"Galaktika qo'riqchilari 3
 ⁠⁠⁠⁠⁠ ⁠⁠⁠⁠⁠
Tili: oʻzbek tilida
Janri: Fantastika Sarguzasht jangari komediya 
Sifati: 480p
Davlati: AQSh 
Yili: 2023

Yangiliklar
👉 
👉 ",987,155,Galaktika qoriqchilari 3,2374.jpg
2375,BAACAgUAAx0Ec8rVjQACCUdkZJwinaZQgn1tKZL0BvTzlqRDeAACEQkAAnDt2VZLbhsVK7V4Ii8E,"Galaktika qo'riqchilari 3
 ⁠⁠⁠⁠⁠ ⁠⁠⁠⁠⁠
Tili: oʻzbek tilida
Janri: Fantastika Sarguzasht jangari komediya 
Sifati: 720p
Davlati: AQSh 
Yili: 2023

Yangiliklar
👉 
👉 ⁠⁠⁠⁠⁠",2255,156,Galaktika qoriqchilari 3,2375.jpg
2376,BAACAgQAAx0Ec8rVjQACCUhkZJwk-JUYRSURlVVpUxn9C2CUPAACvw8AAnV76VHL3kHBvDS95i8E,"Shazam 2

Tili: oʻzbek tilida
Janri: Fantastika Sarguzasht jangari 
Sifati: 480p
Davlati: AQSh 
Yili: 2023

Yangiliklar
👉 
👉 ",770,157,Shazam 2,2376.jpg
2377,BAACAgQAAx0Ec8rVjQACCUlkZJwkiUBL2PO3f4GAunofuqE9RwACyA8AAnV76VGnyF4eFmYb2i8E,"Shazam 2

Tili: oʻzbek tilida
Janri: Fantastika Sarguzasht jangari 
Sifati: 720p
Davlati: AQSh 
Yili: 2023

Yangiliklar
👉 
👉 ",1322,158,Shazam 2,2377.jpg
2378,BAACAgQAAx0Ec8rVjQACCUpkZJwlDKbL3cJSIbdBs0j2CuaOJQACxw8AAnV76VGQMbeNHZwSBi8E,"Shazam 2

Tili: oʻzbek tilida
Janri: Fantastika Sarguzasht jangari 
Sifati: 1080p
Davlati: AQSh 
Yili: 2023

Yangiliklar
👉 
👉 ",2065,159,Shazam 2,2378.jpg
2379,BAACAgIAAx0Ec8rVjQACCUtkZJxNGCXRcVMJSUz4K-uumhmmJwACHx0AAsc8uEkujM-drLJpUi8E,"🎬 ➺ Odam Savdosi 
🇺🇿 ➺ O'zbek Tilida
🌍 ➺ AQSH Kanada Tayland 
⚔ ➺ Jangari Triller Kriminal 
📢Kanalimiz:",688,160,Odam Savdosi,2379.jpg
2380,BAACAgQAAx0Ec8rVjQACCUxkZJxOpu-u3SavAYKP_sZ1UnKdmwACEw0AAm9pOFAqyO1jBVRtpS8E,"🎬Bezori
🇺🇿O'zbek tilida
📀Sifati 480p
📆Yili 2009
🎞️Janri : #Jangari #Drama #Jinoyatchilik
📢Kanalimiz:",801,161,Bezori,2380.jpg
2381,BAACAgIAAx0Ec8rVjQACCU1kZJxOgOPRCiB8LnspEgh-dgXzCwACVxUAAl7i-Uj1kRukAr6gry8E,"Baxt izlab | Baxt ortidan

Tili: oʻzbek tilida
Janri: hayotiy melodrama
Sifati: 720p
Davlati: AQSh
Yili: 2018

",1504,162,Baxt izlab | Baxt ortidan,2381.jpg
2382,BAACAgQAAx0Ec8rVjQACCU5kZJxPlkpaNUqVO8pPymumFAgvZQACrA4AAkYzoFMumnNFl35AZi8E,"Vikinglar

1-qism
Tili: oʻzbek tilida
Janri: Tarixiy Drama Jangari Melodrama Sarguzasht
Sifati: 720p

 
👉 
👉 ",846,163,Vikinglar,2382.jpg
2383,BAACAgIAAx0Ec8rVjQACCU9kZJxPw340pRoKT7S4caPc1tBskQACTQwAArQzOUudwXlGRi7hFi8E,Jonivorlar qiroli (O'zbekcha tarjima HD Multfilm) 2018  Janr: Premyera komediya multfilm oilaviy  Format: mp4 480  (427 MB)   Multfilmni online ko'rish ko'chirish,427,164,Jonivorlar qiroli,2383.jpg
2384,BAACAgIAAx0Ec8rVjQACCVBkZJxPGZ4wwibETOTYSNJYPN6qowACXAwAArQzOUt0fFWhpQS1yC8E,Chegaralar -,522,165,Chegaralar -,2384.jpg
2385,BAACAgIAAx0Ec8rVjQACCVFkZJxQfOXa5be0ctmHrj98y4PbAQACIwoAApR9gUvGnvSFtB141y8E,Loraks / Lorax,346,166,Loraks / Lorax,2385.jpg
2386,BAACAgIAAx0Ec8rVjQACCVJkZJxT0eO1RnmnuioqJjtFJQa_UwAC1wwAAlqJeEvSl3FpFZsQyy8E,Alvido Katya (2012),402,167,Alvido Katya,2386.jpg
2387,BAACAgIAAx0Ec8rVjQACCVNkZJxUA-k9dxB_8TGKt2extq4eUgAC7AwAAlqJeEsCAQn1UneqvS8E,Ota (2020),351,168,Ota,2387.jpg
2388,BAACAgIAAx0Ec8rVjQACCVRkZJxVbp9gsZK4OQmyhVft965_xwAC8gwAAlqJeEs7f0hPb1aS1i8E,Poyga (2019) Hind Kino,413,169,Poyga  Hind Kino,2388.jpg
